  -9.9796594e-01  -9.9990936e-01  -9.9992473e-01  -9.9992732e-01  -9.9992645e-01  -9.9992404e-01  -9.9992069e-01  -9.9991663e-01  -9.9991191e-01  -9.9990658e-01  -9.9990057e-01  -9.9989385e-01  -9.9988632e-01  -9.9987789e-01  -9.9986842e-01  -9.9985774e-01  -9.9984566e-01  -9.9983194e-01  -9.9981626e-01  -9.9979824e-01  -9.9977741e-01  -9.9975314e-01  -9.9972465e-01  -9.9969091e-01  -9.9965052e-01  -9.9960165e-01  -9.9954173e-01  -9.9946716e-01  -9.9937277e-01  -9.9925084e-01  -9.9908952e-01  -9.9886981e-01  -9.9855974e-01  -9.9810194e-01  -9.9738512e-01  -9.9616927e-01  -9.9385468e-01  -9.8856904e-01  -9.7173995e-01  -8.5785557e-01  -2.0718267e-01  -1.0586346e-03  -1.1237505e-06  -8.4363661e-10  -3.3697534e-13  -2.5938022e-13  -9.8810923e-15  -1.6020680e-14   1.3026543e-14   5.1952459e-15  -3.3078172e-14   9.5940502e-15   4.7903782e-14   6.1617135e-14   7.2632578e-14  -1.8506996e-13   2.1117791e-14   3.0446745e-13  -3.1674075e-13  -1.0401516e-15   4.8386065e-14  -7.3869288e-14   2.2478266e-14   3.4908402e-14  -2.9042464e-14   1.0099231e-14  -5.9321344e-15  -2.0295291e-14   5.6796917e-14  -3.0147512e-14   5.8372118e-13  -4.7232568e-13  -1.5222206e-13   2.0567217e-13  -1.6119559e-13   3.9898803e-14  -3.7564835e-14   1.1161169e-14  -3.2541489e-14  -1.5243135e-14   1.1328586e-13  -1.0521787e-13   4.7902592e-14  -5.0294170e-15  -2.9317891e-14   2.0218398e-14  -1.1795439e-14   7.0530723e-14   5.0264334e-13  -5.6522152e-13  -1.6489219e-14   2.2083359e-14  -1.6662742e-14   7.7048480e-14   3.7887564e-13  -4.7184146e-13  -1.0458824e-14   5.2078169e-15   5.7973161e-14   5.1221068e-14   1.7977122e-13   2.0539529e-13  -5.1075422e-13   2.6707060e-14   5.7819377e-14  -6.8790345e-14  -1.7732354e-15   4.1067634e-14  -2.2303487e-14  -9.7914314e-15   3.0803441e-14  -3.8668224e-15   1.9902989e-14  -3.3626963e-14   2.7948800e-14  -5.5758303e-14   6.6079621e-14  -7.1761355e-14  -1.3713055e-15   4.3575514e-14   3.1165270e-14  -3.1973692e-14   5.1126726e-14  -7.2004206e-14  -1.0909927e-14   4.9412148e-13  -4.5377051e-13  -1.4613043e-14  -3.5426394e-14   5.4070059e-14  -2.5712641e-14  -2.4261712e-14   2.4933623e-14  -2.6748898e-14   1.5705030e-14   1.2008250e-13  -7.5674463e-14  -4.9950422e-14   5.5908856e-14  -5.8951299e-14
  -9.9767167e-01  -9.9990868e-01  -9.9992452e-01  -9.9992722e-01  -9.9992639e-01  -9.9992401e-01  -9.9992067e-01  -9.9991661e-01  -9.9991191e-01  -9.9990657e-01  -9.9990057e-01  -9.9989385e-01  -9.9988633e-01  -9.9987789e-01  -9.9986842e-01  -9.9985774e-01  -9.9984567e-01  -9.9983194e-01  -9.9981626e-01  -9.9979825e-01  -9.9977742e-01  -9.9975316e-01  -9.9972467e-01  -9.9969092e-01  -9.9965054e-01  -9.9960167e-01  -9.9954176e-01  -9.9946720e-01  -9.9937282e-01  -9.9925090e-01  -9.9908961e-01  -9.9886994e-01  -9.9855992e-01  -9.9810220e-01  -9.9738555e-01  -9.9617003e-01  -9.9385621e-01  -9.8857290e-01  -9.7175486e-01  -8.5800095e-01  -2.0748316e-01  -1.0628033e-03  -1.1316682e-06  -8.8705851e-10  -6.0420488e-13  -8.5214409e-15   8.4229355e-14  -1.1692825e-13   3.4299079e-14   3.3569965e-14   3.6708945e-16  -1.3164510e-14   1.3823643e-13  -1.6635678e-13   2.4066782e-14  -1.8140645e-14   1.0547799e-13  -1.1499899e-13  -7.7494627e-15   2.9405280e-14  -2.6326729e-14   3.9265359e-14  -3.0088550e-14   1.8795956e-14   1.5708006e-14  -6.4290672e-14   1.3745190e-14   7.4499961e-15   8.0156018e-14  -9.1936017e-14   2.6482219e-14   2.7646304e-13  -2.0820073e-13  -5.8944561e-14   9.9501531e-14  -1.3361365e-13  -7.2945537e-16   6.0297180e-14  -2.8825597e-14   4.4977098e-14   4.8370890e-14  -6.1597686e-14   4.5841934e-14   1.1187176e-13  -1.6313228e-13  -6.5525131e-14   3.5271457e-14   3.9846439e-14  -5.6847451e-14  -2.0188875e-14   1.9989479e-15   2.1903638e-15   3.3814051e-14  -1.8508945e-14   3.6950623e-15   1.0013679e-13  -1.0830702e-13   2.8057456e-15   1.8320516e-14   2.0913622e-14  -4.2455116e-14   4.0177838e-14   1.6528310e-14   4.7366846e-14  -1.0540808e-13   3.9896735e-14   3.3010596e-14  -7.9318670e-14   1.8355725e-14   2.1145787e-13  -2.2091563e-13  -1.1164726e-14   1.0880789e-14   1.2438416e-15  -8.2910861e-15   6.6845309e-14  -4.3850892e-16  -7.7223544e-15  -2.5977085e-14   1.5729992e-14   7.5497779e-14  -1.3390704e-13   8.3001454e-14  -3.8282497e-14   2.1216871e-14  -4.6102349e-14  -5.0913996e-15   1.4066869e-14   1.8169550e-14  -3.6969966e-14   1.4833988e-13  -1.5653543e-13   6.3647663e-15  -6.1385723e-15   3.9892382e-13  -3.6414275e-13  -1.2687593e-14  -7.0343951e-15  -6.0948765e-15   4.3670035e-13
  -9.9598975e-01  -9.9990600e-01  -9.9992364e-01  -9.9992679e-01  -9.9992614e-01  -9.9992384e-01  -9.9992056e-01  -9.9991653e-01  -9.9991185e-01  -9.9990653e-01  -9.9990054e-01  -9.9989383e-01  -9.9988631e-01  -9.9987788e-01  -9.9986842e-01  -9.9985775e-01  -9.9984568e-01  -9.9983196e-01  -9.9981628e-01  -9.9979828e-01  -9.9977745e-01  -9.9975320e-01  -9.9972472e-01  -9.9969099e-01  -9.9965062e-01  -9.9960177e-01  -9.9954187e-01  -9.9946735e-01  -9.9937300e-01  -9.9925114e-01  -9.9908992e-01  -9.9887037e-01  -9.9856053e-01  -9.9810312e-01  -9.9738700e-01  -9.9617257e-01  -9.9386129e-01  -9.8858556e-01  -9.7180306e-01  -8.5846197e-01  -2.0840969e-01  -1.0737857e-03  -1.1472729e-06  -9.2603331e-10  -6.2845022e-13   4.2471345e-14   2.1175423e-13  -2.6279037e-13   6.5421143e-14  -7.4888098e-14   2.9526463e-14   6.6497649e-15  -1.9348080e-14   7.7484885e-16   1.1257991e-14  -1.0796969e-14   1.6565740e-14  -3.7333044e-14   5.1041860e-14   4.2022609e-13  -4.5610150e-13   3.4262399e-15   4.1975629e-14   4.1159319e-14   3.0981714e-13  -2.9966857e-13  -2.5366863e-14  -3.6334000e-14  -1.2186979e-14   4.3944609e-14  -5.7389385e-14   3.5821165e-13  -3.4804399e-13   1.2770822e-14  -1.7827620e-14   2.5670192e-14  -4.8115174e-14   6.1001714e-15  -1.6323400e-14   8.7029050e-14  -3.0349421e-14   3.4359559e-14  -6.7774250e-14   2.9199903e-14  -4.1526680e-14   5.6161106e-15   9.0703250e-14  -1.0693794e-13   6.9310080e-14  -3.0936200e-15  -5.9836911e-14  -4.6573309e-15   1.7427446e-14   2.1844532e-14  -2.4140329e-14   3.0144853e-15  -1.3501410e-14   7.0490630e-14  -6.8019942e-14   1.2273292e-14   6.5760361e-15  -2.7331865e-14   5.0357907e-13  -4.4010721e-13  -6.3483860e-14   1.0290074e-13  -3.0553482e-14  -5.5221956e-14   3.4829846e-13  -3.1458522e-13  -2.3672903e-14   4.4434397e-14  -4.0287664e-14   3.6160808e-14   1.3325913e-14   3.0074066e-13  -3.7507247e-13   6.5493163e-14  -5.9575217e-14  -6.9241598e-16   6.4756226e-14   3.2968091e-13  -3.9651200e-13   5.8482607e-15   4.2987823e-15   2.0529031e-14  -2.2556173e-14   4.4262686e-13  -4.5959054e-13   2.2094623e-14  -6.6407291e-15  -6.4203088e-15   3.0509448e-14   6.4731818e-14  -7.4547549e-14   8.9453009e-14  -6.9443980e-14   6.0496813e-17   2.4570587e-15  -1.3131027e-14
  -9.9387384e-01  -9.9990135e-01  -9.9992209e-01  -9.9992602e-01  -9.9992569e-01  -9.9992355e-01  -9.9992036e-01  -9.9991639e-01  -9.9991174e-01  -9.9990645e-01  -9.9990048e-01  -9.9989379e-01  -9.9988628e-01  -9.9987787e-01  -9.9986841e-01  -9.9985775e-01  -9.9984569e-01  -9.9983198e-01  -9.9981632e-01  -9.9979832e-01  -9.9977751e-01  -9.9975327e-01  -9.9972481e-01  -9.9969109e-01  -9.9965075e-01  -9.9960193e-01  -9.9954207e-01  -9.9946759e-01  -9.9937332e-01  -9.9925155e-01  -9.9909046e-01  -9.9887111e-01  -9.9856157e-01  -9.9810468e-01  -9.9738948e-01  -9.9617688e-01  -9.9386990e-01  -9.8860698e-01  -9.7188432e-01  -8.5923495e-01  -2.0996595e-01  -1.0917829e-03  -1.1708795e-06  -9.4875323e-10  -6.5880198e-13   4.6221477e-15   2.2896418e-14   2.6826662e-13  -2.7898208e-13  -1.7315644e-14   2.3528563e-15   1.4630541e-13  -8.9537731e-14   2.8838399e-13  -3.3231255e-13  -4.2144597e-15  -1.6483161e-15   2.8257683e-14  -4.0155683e-14   1.0745862e-13   1.5460268e-13  -2.3758425e-13  -2.8862255e-14   1.3479657e-14   5.7568389e-14  -4.8456344e-14   2.7142096e-14  -4.4730122e-14   2.7539673e-16  -1.0872576e-15  -7.6713635e-15   2.6560239e-15   6.0290865e-15   3.7879079e-13  -3.2856527e-13  -4.3495334e-14   2.8830907e-14   2.4033164e-14   2.9844062e-13   1.6152445e-13  -5.2586396e-13   5.1785510e-14  -1.5182826e-14  -1.2394948e-14   2.4166896e-14   3.3942008e-13  -3.3428574e-13  -2.1552833e-14   8.9571880e-14  -5.7866892e-15  -5.2495675e-14  -6.2461735e-14   8.0783602e-14  -1.2605683e-14   5.9594957e-14  -1.0583342e-13   4.3653430e-14   4.3935160e-15  -2.8970451e-14  -2.2213263e-14   4.1757435e-15   6.5178352e-15  -2.7919059e-14   2.4735560e-15  -5.8184647e-15   2.8143051e-14   1.0506623e-13  -6.1536049e-14  -3.9477287e-14  -8.7278531e-15   5.4765232e-13  -5.2376715e-13  -4.6418037e-14   5.6293303e-14  -3.4552468e-14   1.4839913e-14  -1.4949812e-14   9.0228381e-15   1.0732379e-13  -8.9392630e-14   2.4849791e-14  -5.0799455e-14   6.9629826e-15   1.9550551e-14  -2.8063645e-15  -2.5179082e-14  -2.1252958e-15   4.3105962e-14  -3.6954009e-14   3.3890352e-13  -3.4590146e-13   1.7583279e-14  -1.6311926e-14   5.2642307e-14   2.2170472e-14  -1.9052802e-14  -2.4583960e-14  -4.0480870e-14   6.9443787e-14  -4.6239535e-14
  -9.9003537e-01  -9.9989471e-01  -9.9991987e-01  -9.9992491e-01  -9.9992504e-01  -9.9992312e-01  -9.9992006e-01  -9.9991618e-01  -9.9991159e-01  -9.9990634e-01  -9.9990040e-01  -9.9989373e-01  -9.9988624e-01  -9.9987784e-01  -9.9986840e-01  -9.9985776e-01  -9.9984571e-01  -9.9983201e-01  -9.9981636e-01  -9.9979838e-01  -9.9977759e-01  -9.9975337e-01  -9.9972493e-01  -9.9969124e-01  -9.9965093e-01  -9.9960215e-01  -9.9954235e-01  -9.9946794e-01  -9.9937376e-01  -9.9925213e-01  -9.9909123e-01  -9.9887215e-01  -9.9856306e-01  -9.9810688e-01  -9.9739298e-01  -9.9618297e-01  -9.9388202e-01  -9.8863708e-01  -9.7199820e-01  -8.6031371e-01  -2.1215814e-01  -1.1171306e-03  -1.2029364e-06  -9.7576505e-10  -6.1189606e-13  -5.6591261e-14   1.6554719e-14   1.1475199e-14   3.3711185e-15   6.6788253e-14  -6.9485399e-14  -2.9522873e-15  -3.9963630e-14   1.1686547e-14   5.0120455e-14   3.0805958e-13  -3.4238615e-13  -1.0535867e-14   1.0196728e-15   5.7752623e-14  -1.8575151e-14   2.9905968e-13  -3.4339850e-13   1.0817306e-13  -1.0049111e-13   7.6561744e-14  -8.5543842e-14   2.0982711e-15   4.1495109e-14   9.6526462e-15  -5.7573987e-14   2.3698147e-15   2.7753790e-15  -1.4367356e-14   3.0994944e-14  -9.7481885e-15  -1.3071922e-14   1.7044991e-14   5.7576333e-15   6.2297687e-14  -8.5081816e-14   1.3930415e-13  -1.4555585e-13   1.4828995e-14  -5.6082166e-15   2.3646944e-14   4.8745648e-13  -4.5764963e-13  -5.1379304e-14   2.8805951e-14  -2.7175845e-14   2.9425757e-14   4.7590389e-13  -4.9594803e-13  -2.5107099e-14   9.5562024e-15   3.8680853e-14  -4.6362501e-14   3.6931862e-15   4.4235056e-13  -3.5018095e-13  -8.7846439e-14   8.7027906e-14  -9.2260199e-15  -9.6941742e-15  -4.0906326e-14   1.1957330e-13  -8.6464625e-14  -4.5616353e-14   7.5746393e-14  -1.6181620e-14  -8.3798433e-14   4.6765784e-13  -3.6991906e-13  -5.7087915e-14  -3.5951714e-14   3.7440185e-14  -1.9073809e-14   4.3606833e-13  -3.8454284e-13  -4.5483441e-14  -1.5951948e-14   2.1767627e-14  -3.0800864e-14   5.1104014e-13  -4.6354691e-13   6.7374859e-15  -5.6046080e-14   7.1983279e-14  -6.0538831e-14   3.1593686e-13   1.7125780e-13  -4.6169646e-13  -8.5906602e-15   5.7767380e-14  -8.7634551e-14   3.8210312e-14  -2.5301792e-14   2.9888603e-14  -3.3826313e-14
  -9.8618055e-01  -9.9988607e-01  -9.9991697e-01  -9.9992348e-01  -9.9992418e-01  -9.9992257e-01  -9.9991968e-01  -9.9991589e-01  -9.9991138e-01  -9.9990619e-01  -9.9990029e-01  -9.9989365e-01  -9.9988619e-01  -9.9987781e-01  -9.9986839e-01  -9.9985776e-01  -9.9984573e-01  -9.9983206e-01  -9.9981642e-01  -9.9979846e-01  -9.9977769e-01  -9.9975349e-01  -9.9972509e-01  -9.9969143e-01  -9.9965117e-01  -9.9960244e-01  -9.9954271e-01  -9.9946840e-01  -9.9937434e-01  -9.9925287e-01  -9.9909222e-01  -9.9887350e-01  -9.9856497e-01  -9.9810973e-01  -9.9739750e-01  -9.9619082e-01  -9.9389763e-01  -9.8867576e-01  -9.7214412e-01  -8.6168967e-01  -2.1499483e-01  -1.1503091e-03  -1.2440817e-06  -1.0190031e-09  -6.3409932e-13   9.6391153e-15   5.4348023e-15  -1.1341539e-14   1.0887031e-14  -5.4488438e-15  -7.7976439e-15   1.5716168e-14  -1.8834474e-14   7.6922445e-15   5.7523730e-15   2.0664277e-13   1.4649187e-13  -3.2874232e-13  -1.5117230e-16  -3.1261840e-14   1.8678916e-14   3.3574004e-14  -5.0717165e-14   3.5067672e-15   3.1498555e-14   2.3347475e-14  -4.9068077e-14   3.6827147e-13  -3.1142180e-13  -4.0776612e-14  -9.0431054e-15   1.9158642e-14  -3.8112221e-15  -4.7325778e-15   5.2622658e-14  -5.0930035e-14  -1.6786243e-14   3.0564755e-15  -2.0588460e-14  -6.9855318e-16   2.7219717e-14   5.9425901e-14  -4.3731058e-14  -3.4906532e-14   5.3733679e-14  -2.2157015e-14   4.9383747e-13  -4.0753081e-14  -4.2762733e-13  -3.0825356e-14   2.6096366e-14  -6.3556149e-14   2.8221588e-15   4.4041443e-13  -4.3164150e-13   8.5175482e-14  -4.0196966e-14   9.2324600e-15   2.5110579e-14   3.8084383e-13  -4.2654134e-13  -2.3138012e-14   5.1012557e-16   7.0767145e-14  -8.9628572e-14   1.0160317e-13  -6.7422431e-14   1.5380402e-14  -2.1595800e-14   5.3486234e-14  -6.1924749e-14   4.7331524e-13  -4.1325165e-13  -5.8643092e-14   7.2466337e-15   4.2125324e-14  -7.3297583e-14   5.5862716e-13  -5.5444297e-13   4.0510977e-14   7.8549572e-15  -1.5687144e-14  -2.3682324e-14   1.9029462e-14   2.8699479e-13  -2.9402687e-13  -2.0432883e-14   2.7858063e-14   3.9212764e-14  -6.8797338e-14   3.1287276e-14   5.7527090e-14  -6.0568302e-14  -2.8358463e-14   5.0191176e-14   2.0993458e-14  -6.5930222e-14   9.3997575e-17   2.1838933e-14   4.0277862e-14
  -9.8013178e-01  -9.9987546e-01  -9.9991340e-01  -9.9992170e-01  -9.9992313e-01  -9.9992189e-01  -9.9991920e-01  -9.9991555e-01  -9.9991113e-01  -9.9990600e-01  -9.9990015e-01  -9.9989355e-01  -9.9988612e-01  -9.9987777e-01  -9.9986837e-01  -9.9985777e-01  -9.9984576e-01  -9.9983210e-01  -9.9981650e-01  -9.9979856e-01  -9.9977782e-01  -9.9975365e-01  -9.9972528e-01  -9.9969167e-01  -9.9965146e-01  -9.9960280e-01  -9.9954316e-01  -9.9946895e-01  -9.9937505e-01  -9.9925379e-01  -9.9909343e-01  -9.9887515e-01  -9.9856731e-01  -9.9811321e-01  -9.9740302e-01  -9.9620041e-01  -9.9391668e-01  -9.8872290e-01  -9.7232134e-01  -8.6335195e-01  -2.1848689e-01  -1.1919580e-03  -1.2951883e-06  -1.0583268e-09  -7.4625350e-13  -2.0377353e-17  -4.5596983e-15   9.1816084e-14  -1.0123096e-13   3.1360008e-14   3.2498989e-13  -3.4253964e-13   1.4544649e-16   4.6811329e-14   1.7945856e-14  -6.4742331e-14   1.0278063e-13  -1.0681034e-13   1.1037824e-14   3.3228366e-15  -2.8695868e-14  -8.3574487e-15   1.9842184e-14  -1.4608649e-14   9.4005375e-15   1.6854500e-14   1.3006679e-14  -6.0073321e-15  -4.5141737e-14   4.3575993e-13  -8.7427697e-14  -3.3340012e-13   7.6187271e-14  -6.1793174e-14  -2.6722909e-14   4.9327054e-13  -4.5923294e-13   2.3723911e-14   8.6944140e-15   4.0461541e-16   7.1784247e-15  -7.4013929e-14   2.8111557e-15   1.0667769e-14   1.3135179e-14   4.7099960e-14  -2.3343702e-14  -3.8351191e-14   1.3032540e-14   2.4387378e-14   5.8343699e-14  -1.2205572e-14  -9.7054302e-14   2.2245156e-14   4.2895687e-13  -4.0541113e-13  -2.9132197e-14   8.3868905e-14  -9.0275480e-14   9.0266716e-14  -9.6374268e-14   1.7577892e-14   1.5604377e-14   2.7040703e-15   1.0849611e-14  -1.5912907e-14   2.0580566e-16  -1.3063953e-14   2.4829799e-14  -4.2635775e-14   1.9581158e-14  -1.4085404e-14  -6.8223028e-15   6.9766286e-14  -3.2631662e-14   3.2424119e-14  -1.3188106e-14  -4.5848188e-14  -1.2139918e-14   4.0155897e-13  -4.0021709e-13   2.8392315e-14  -2.0171963e-14   8.7405471e-14  -2.8323186e-14  -1.0027642e-14   1.9330586e-14  -5.6032937e-14  -2.3525707e-14   4.5915253e-14  -3.2139676e-15   7.2840419e-14  -4.6761330e-14  -2.2726320e-14  -3.1039307e-14   5.4360541e-14   7.7337226e-14  -1.4770476e-13   3.6316434e-13  -3.3078555e-13
  -9.7408857e-01  -9.9986286e-01  -9.9990916e-01  -9.9991959e-01  -9.9992188e-01  -9.9992106e-01  -9.9991864e-01  -9.9991514e-01  -9.9991083e-01  -9.9990578e-01  -9.9989998e-01  -9.9989343e-01  -9.9988604e-01  -9.9987772e-01  -9.9986835e-01  -9.9985778e-01  -9.9984579e-01  -9.9983216e-01  -9.9981658e-01  -9.9979868e-01  -9.9977796e-01  -9.9975384e-01  -9.9972551e-01  -9.9969195e-01  -9.9965181e-01  -9.9960323e-01  -9.9954368e-01  -9.9946961e-01  -9.9937588e-01  -9.9925487e-01  -9.9909486e-01  -9.9887711e-01  -9.9857008e-01  -9.9811732e-01  -9.9740954e-01  -9.9621172e-01  -9.9393913e-01  -9.8877833e-01  -9.7252896e-01  -8.6528749e-01  -2.2264730e-01  -1.2428964e-03  -1.3573249e-06  -1.1110484e-09  -8.2052100e-13   4.2630302e-14   5.0753284e-13  -5.6442750e-13   4.1479791e-14  -2.9280714e-14  -6.6516344e-15   4.4424124e-14  -5.0892527e-15   2.2097778e-16  -4.6169079e-14   2.2451496e-14  -9.0340227e-16   6.5462404e-14   4.8349471e-13  -4.9976996e-13  -1.4864959e-14   1.6679135e-15  -3.6924513e-14  -1.5811033e-14   1.0442252e-13  -1.0704819e-13  -3.8204911e-15   7.9706142e-14  -6.1052459e-14  -1.1479811e-14   4.6249601e-14  -2.0218386e-14   4.5222253e-14  -4.7119392e-14  -1.3826846e-14  -1.4213819e-14   6.7068866e-14  -6.3857813e-14   5.2739385e-16  -9.0080041e-15   7.2300259e-15   5.3212974e-15   3.7515725e-15   3.7288420e-14   2.1936657e-13  -2.3840807e-13   2.2057558e-15  -3.2562783e-14   8.2299947e-14  -3.0396896e-14   5.9584808e-13  -5.8490892e-13   3.8990734e-15  -1.8067435e-14   3.1423108e-14  -3.6789932e-14   1.3883061e-14  -4.3159039e-14   1.4717360e-14   3.4569890e-14  -2.8208128e-14   1.5085956e-14   1.5266388e-14  -2.8927197e-14   7.4834241e-17  -3.3747100e-15  -2.7723556e-14   1.9397609e-14  -2.2891901e-14  -2.3007659e-15   1.4324127e-14   3.8020555e-14  -7.6094169e-15   4.9819979e-14   4.0949987e-13  -1.2578557e-13  -3.7220725e-13   6.1154977e-14   5.7490007e-14  -1.1805375e-13   6.5522076e-14  -1.4199547e-14   2.4165564e-14  -2.9498188e-14  -5.0371200e-14   4.7129418e-14  -2.4599701e-14   3.8171205e-13  -4.0220704e-13   3.0323562e-14   5.9780749e-15  -6.6245331e-15   3.5630857e-15   1.0404969e-14  -4.0012327e-14  -8.7833603e-15   2.2230988e-14   3.3186150e-14  -2.4085795e-14   5.5939874e-13
  -9.6631814e-01  -9.9984827e-01  -9.9990425e-01  -9.9991714e-01  -9.9992043e-01  -9.9992012e-01  -9.9991797e-01  -9.9991467e-01  -9.9991048e-01  -9.9990551e-01  -9.9989979e-01  -9.9989329e-01  -9.9988594e-01  -9.9987767e-01  -9.9986833e-01  -9.9985779e-01  -9.9984583e-01  -9.9983223e-01  -9.9981669e-01  -9.9979881e-01  -9.9977814e-01  -9.9975405e-01  -9.9972577e-01  -9.9969228e-01  -9.9965220e-01  -9.9960372e-01  -9.9954429e-01  -9.9947037e-01  -9.9937685e-01  -9.9925612e-01  -9.9909651e-01  -9.9887936e-01  -9.9857326e-01  -9.9812205e-01  -9.9741704e-01  -9.9622473e-01  -9.9396492e-01  -9.8884187e-01  -9.7276594e-01  -8.6748118e-01  -2.2749098e-01  -1.3041483e-03  -1.4318430e-06  -1.1817548e-09  -8.3422530e-13  -3.7287556e-14   3.2133112e-13  -2.7506116e-13   2.2740279e-14  -5.0558528e-14  -4.6463860e-15  -1.1356019e-14   4.2397206e-13  -4.2165373e-13   4.2420311e-14  -3.3515458e-14   3.5819537e-14  -2.3463143e-14  -2.1144651e-14   3.6828937e-13  -3.5464431e-13  -8.1212757e-15   1.3850676e-13  -1.2864536e-13   8.4625776e-14  -9.6458991e-14   2.3225793e-15   5.2327428e-14  -5.1459781e-14   5.9483882e-14  -5.9493792e-14   2.0154620e-14  -6.7281737e-15   8.2460812e-14  -7.4283246e-14   7.8284605e-14  -1.0383925e-13   3.2896752e-13  -2.5919108e-13  -4.9156025e-14  -1.6425830e-14  -1.1867278e-14   1.4517270e-13  -1.3514183e-13   3.2480633e-13  -3.1450761e-13  -2.6944746e-15   4.0769481e-14   2.3001332e-15   6.6040857e-14  -1.2382189e-13   3.0031642e-14  -1.7819054e-14   1.1214044e-15   6.1011372e-15   2.6545039e-14  -3.4168941e-14  -1.0446004e-14   1.6798102e-14  -2.7087188e-15   2.1150349e-14   2.1493515e-14  -2.6002683e-16  -1.9967235e-14  -2.0166713e-14   2.1673044e-14  -4.1228854e-14   1.8888095e-14   3.9183974e-13   1.3319783e-13  -4.8277563e-13  -5.1965081e-14   7.6885756e-15   1.1980586e-14   4.5990680e-14  -4.6458402e-14   5.8402583e-14  -7.4445839e-14   2.9939304e-15   3.6271515e-14  -4.2012733e-14   5.2146609e-14   1.4528412e-14  -6.6324202e-14   1.3147891e-13  -1.1755296e-13   4.8066355e-14  -4.0026111e-14  -2.6050003e-14   1.3513884e-13  -5.7034182e-14   2.2964071e-14  -1.0236312e-13   9.3608399e-15   1.2889497e-14  -1.1491087e-14   3.0737870e-14  -3.7707045e-14   3.9530937e-15   4.7135266e-13
  -9.5801252e-01  -9.9983169e-01  -9.9989867e-01  -9.9991436e-01  -9.9991878e-01  -9.9991904e-01  -9.9991722e-01  -9.9991413e-01  -9.9991008e-01  -9.9990522e-01  -9.9989957e-01  -9.9989313e-01  -9.9988584e-01  -9.9987760e-01  -9.9986830e-01  -9.9985779e-01  -9.9984587e-01  -9.9983231e-01  -9.9981680e-01  -9.9979896e-01  -9.9977833e-01  -9.9975429e-01  -9.9972607e-01  -9.9969264e-01  -9.9965265e-01  -9.9960427e-01  -9.9954498e-01  -9.9947123e-01  -9.9937794e-01  -9.9925753e-01  -9.9909838e-01  -9.9888191e-01  -9.9857687e-01  -9.9812741e-01  -9.9742552e-01  -9.9623942e-01  -9.9399398e-01  -9.8891332e-01  -9.7303112e-01  -8.6991610e-01  -2.3303453e-01  -1.3769760e-03  -1.5204517e-06  -1.2371629e-09  -6.7942145e-13  -1.4805021e-13  -1.2444292e-14   2.1353924e-13  -2.2751448e-13   6.6024247e-14  -4.3653017e-14  -1.4195819e-14   9.0126583e-14  -6.6648571e-14   2.2453465e-13  -1.8853582e-13  -5.2457941e-14   1.7546332e-13  -1.8699679e-13   8.1501008e-16   3.6973811e-13  -3.7532691e-13  -5.2510237e-15   3.7641520e-14   5.9712281e-14   6.3843256e-14  -1.2747797e-13  -2.7547507e-14   3.0083337e-14  -2.8461686e-14   3.7868909e-14  -1.6672168e-14   2.5423060e-13  -2.3178243e-13  -1.8315740e-14   2.1689240e-14  -2.0725386e-14   1.2620082e-13  -8.2686719e-14  -8.3889175e-14   2.1820751e-14   1.0081036e-14  -3.6035066e-14   1.3668607e-14   1.4848556e-13   3.3457417e-13  -4.3940826e-13  -3.3840509e-14   2.0259683e-14  -9.3974762e-16  -1.8254219e-14   3.5101036e-13  -3.6514398e-13  -7.1231880e-15   5.7678914e-14  -4.0833651e-14   2.7501090e-14  -3.1298748e-14   5.5338369e-13  -5.3843069e-13   1.5265969e-14  -7.1023235e-15  -8.6306616e-15  -6.0559892e-15  -1.8435327e-14   1.6437411e-15   2.2456731e-15   1.0757747e-13  -8.7054291e-14   7.3955456e-14  -2.4602560e-14  -6.0105296e-14  -1.0706243e-14   8.3776499e-14  -5.5848186e-14   8.7109790e-14  -6.3580377e-14  -4.4164026e-14  -1.3604648e-15   8.2139359e-16   5.6472559e-15   1.5651868e-14   4.0565412e-13   9.7820077e-14  -5.0343363e-13   3.0173205e-15  -1.8541705e-15   6.3667825e-14  -4.7671632e-14   4.6787104e-13  -4.4266932e-13   1.0743455e-14  -4.2017531e-14   3.0368880e-14  -6.1277840e-14  -1.3976787e-15   2.6461337e-14   2.0299939e-14  -5.3111863e-14  -7.1627124e-15
